record_id ,date       ,timestamp ,intersection_id ,intersection_name  ,latitude ,longitude ,vehicle_count ,average_speed ,signal_cycle_time ,green_time ,yellow_time ,red_time ,weather_condition ,day_of_week ,is_weekend ,is_holiday ,event                ,pollution_level ,car_count ,bus_count ,truck_count ,motorcycle_count
7023      ,05-01-2023 ,21:00:00  ,3               ,Chowk              ,25.43    ,81.84     ,29            ,44.58         ,120               ,54         ,5           ,61       ,Clear             ,Thursday    ,workday    ,1          ,NA                   ,0.48            ,15        ,2         ,2           ,10
6284      ,05-01-2023 ,08:40:00  ,4               ,Tagore Town        ,25.47    ,81.89     ,139           ,30.77         ,120               ,59         ,6           ,55       ,Clear             ,Thursday    ,workday    ,1          ,NA                   ,2.5             ,91        ,12        ,10          ,26
8429      ,06-01-2023 ,20:20:00  ,9               ,MNNIT Gate         ,25.49    ,81.86     ,236           ,24.69         ,120               ,92         ,6           ,22       ,Clear             ,Friday      ,workday    ,0          ,NA                   ,4.58            ,145       ,18        ,29          ,44
7170      ,05-01-2023 ,23:20:00  ,10              ,Minto Park         ,25.44    ,81.88     ,62            ,40.01         ,120               ,61         ,6           ,53       ,Clear             ,Thursday    ,workday    ,1          ,NA                   ,1.29            ,32        ,6         ,8           ,16
2634      ,02-01-2023 ,19:50:00  ,4               ,Tagore Town        ,25.47    ,81.89     ,183           ,25.23         ,120               ,74         ,5           ,41       ,Clear             ,Monday      ,workday    ,0          ,NA                   ,3.36            ,112       ,19        ,10          ,42
1234      ,01-01-2023 ,20:30:00  ,4               ,Tagore Town        ,25.47    ,81.89     ,114           ,35.04         ,120               ,57         ,5           ,58       ,NA                ,Sunday      ,weekend    ,1          ,NA                   ,1.73            ,80        ,5         ,8           ,21
10080     ,07-01-2023 ,23:50:00  ,10              ,Minto Park         ,25.44    ,81.88     ,51            ,41.71         ,120               ,61         ,5           ,54       ,Cold Wave         ,Saturday    ,weekend    ,0          ,NA                   ,0.81            ,31        ,2         ,5           ,13
9540      ,07-01-2023 ,14:50:00  ,10              ,Minto Park         ,25.44    ,81.88     ,102           ,34.84         ,120               ,63         ,4           ,53       ,Clear             ,Saturday    ,weekend    ,0          ,NA                   ,1.99            ,60        ,9         ,11          ,22
7090      ,05-01-2023 ,22:00:00  ,10              ,Minto Park         ,25.44    ,81.88     ,28            ,50.15         ,120               ,51         ,4           ,65       ,Heatwave          ,Thursday    ,workday    ,1          ,NA                   ,0.65            ,16        ,4         ,3           ,5
8309      ,06-01-2023 ,18:20:00  ,9               ,MNNIT Gate         ,25.49    ,81.86     ,113           ,30.62         ,120               ,62         ,3           ,55       ,Clear             ,Friday      ,workday    ,0          ,NA                   ,1.86            ,80        ,7         ,8           ,18
6665      ,05-01-2023 ,15:00:00  ,5               ,Naini Bridge       ,25.41    ,81.86     ,72            ,39.67         ,120               ,61         ,7           ,52       ,Clear             ,Thursday    ,workday    ,1          ,NA                   ,1.52            ,39        ,8         ,8           ,17
2796      ,02-01-2023 ,22:30:00  ,6               ,Allahabad Junction ,25.44    ,81.83     ,123           ,31.57         ,120               ,57         ,4           ,59       ,Clear             ,Monday      ,workday    ,0          ,NA                   ,2.75            ,NA        ,11        ,21          ,14
5841      ,05-01-2023 ,01:20:00  ,1               ,Civil Lines        ,25.45    ,81.83     ,38            ,42.43         ,120               ,67         ,6           ,47       ,Cold Wave         ,Thursday    ,workday    ,1          ,NA                   ,0.96            ,19        ,8         ,2           ,9
2635      ,02-01-2023 ,19:50:00  ,5               ,Naini Bridge       ,25.41    ,81.86     ,143           ,31.66         ,120               ,55         ,6           ,59       ,Clear             ,Monday      ,workday    ,0          ,NA                   ,2.65            ,85        ,12        ,13          ,33
5220      ,04-01-2023 ,14:50:00  ,10              ,Minto Park         ,25.44    ,81.88     ,45            ,40.91         ,120               ,61         ,4           ,55       ,Clear             ,Wednesday   ,workday    ,0          ,NA                   ,0.84            ,27        ,2         ,7           ,9
9123      ,07-01-2023 ,08:00:00  ,3               ,Chowk              ,25.43    ,81.84     ,194           ,25.08         ,120               ,81         ,4           ,35       ,Clear             ,Saturday    ,weekend    ,0          ,NA                   ,4.22            ,108       ,25        ,19          ,42
3311      ,03-01-2023 ,07:10:00  ,1               ,Civil Lines        ,25.45    ,81.83     ,177           ,25.31         ,120               ,82         ,5           ,33       ,Light Rain        ,Tuesday     ,workday    ,0          ,NA                   ,3.56            ,102       ,13        ,26          ,36
3229      ,03-01-2023 ,05:40:00  ,9               ,MNNIT Gate         ,25.49    ,81.86     ,110           ,34.35         ,120               ,57         ,4           ,59       ,Clear             ,Tuesday     ,workday    ,0          ,NA                   ,2.08            ,64        ,10        ,10          ,26
2675      ,02-01-2023 ,20:30:00  ,5               ,Naini Bridge       ,25.41    ,81.86     ,245           ,25.02         ,120               ,80         ,4           ,36       ,Clear             ,Monday      ,workday    ,0          ,NA                   ,4.64            ,145       ,21        ,24          ,55
2721      ,02-01-2023 ,21:20:00  ,1               ,Civil Lines        ,25.45    ,81.83     ,108           ,34.72         ,120               ,61         ,6           ,53       ,Cold Wave         ,Monday      ,workday    ,0          ,NA                   ,2.26            ,74        ,15        ,6           ,13
1601      ,02-01-2023 ,02:40:00  ,1               ,Civil Lines        ,25.45    ,81.83     ,79            ,37.02         ,120               ,56         ,4           ,60       ,Clear             ,Monday      ,workday    ,0          ,NA                   ,1.52            ,48        ,5         ,11          ,15
2963      ,03-01-2023 ,01:20:00  ,3               ,Chowk              ,25.43    ,81.84     ,147           ,29.47         ,120               ,60         ,3           ,57       ,Clear             ,Tuesday     ,workday    ,0          ,NA                   ,NA              ,87        ,18        ,15          ,27
71        ,01-01-2023 ,01:10:00  ,1               ,Civil Lines        ,25.45    ,81.83     ,78            ,40.42         ,120               ,68         ,3           ,49       ,Clear             ,Sunday      ,weekend    ,1          ,New Year Celebration ,1.45            ,49        ,6         ,8           ,15
4793      ,04-01-2023 ,07:50:00  ,3               ,Chowk              ,25.43    ,81.84     ,121           ,32.63         ,120               ,59         ,3           ,58       ,Clear             ,Wednesday   ,workday    ,0          ,NA                   ,2.69            ,66        ,17        ,11          ,27
8478      ,06-01-2023 ,21:10:00  ,8               ,Jhunsi             ,25.43    ,81.91     ,162           ,28.63         ,120               ,79         ,4           ,37       ,Clear             ,Friday      ,workday    ,0          ,NA                   ,3.21            ,96        ,14        ,19          ,33
2498      ,02-01-2023 ,17:30:00  ,8               ,Jhunsi             ,25.43    ,81.91     ,177           ,24.15         ,120               ,82         ,5           ,33       ,Light Rain        ,Monday      ,workday    ,0          ,NA                   ,3.55            ,105       ,17        ,19          ,36
8677      ,07-01-2023 ,00:30:00  ,7               ,Phaphamau          ,25.49    ,81.87     ,121           ,31.48         ,120               ,57         ,6           ,57       ,Clear             ,Saturday    ,weekend    ,0          ,NA                   ,2.26            ,77        ,9         ,13          ,22
365       ,01-01-2023 ,06:00:00  ,5               ,Naini Bridge       ,25.41    ,81.86     ,47            ,41.93         ,120               ,59         ,4           ,57       ,Clear             ,Sunday      ,weekend    ,1          ,NA                   ,0.73            ,29        ,2         ,4           ,12
1729      ,02-01-2023 ,04:40:00  ,9               ,MNNIT Gate         ,25.49    ,81.86     ,138           ,31.67         ,120               ,59         ,4           ,57       ,Clear             ,Monday      ,workday    ,0          ,NA                   ,2.54            ,86        ,11        ,13          ,28
7337      ,06-01-2023 ,02:10:00  ,7               ,Phaphamau          ,25.49    ,81.87     ,92            ,34.58         ,120               ,63         ,4           ,53       ,Clear             ,Friday      ,workday    ,0          ,NA                   ,1.5             ,61        ,4         ,9           ,18
5331      ,04-01-2023 ,16:50:00  ,1               ,Civil Lines        ,25.45    ,81.83     ,140           ,30.51         ,120               ,63         ,4           ,53       ,Clear             ,Wednesday   ,workday    ,0          ,NA                   ,2.12            ,88        ,5         ,12          ,35
7646      ,06-01-2023 ,07:20:00  ,6               ,Allahabad Junction ,25.44    ,81.83     ,162           ,31.19         ,120               ,80         ,6           ,34       ,Clear             ,Friday      ,workday    ,0          ,NA                   ,3.07            ,100       ,15        ,14          ,33
